PERIODO,CD_MUNICIPIO,CD_UF,SG_UF,FAIXA_CORRIGIDA,PLANO_ODONTO,POP
2022,500640,50,MS,acima de 60 anos,5,1017
2022,510025,51,MT,de 0 a 14 anos,197,8309
2022,510125,51,MT,de 0 a 14 anos,32,2658
2022,510340,51,MT,de 0 a 14 anos,8058,87599
2022,510625,51,MT,de 0 a 14 anos,42,3113
2022,510020,51,MT,nada,74,1886
2022,510620,51,MT,nada,1,370
2022,510729,51,MT,de 15 a 29 anos,5,837
2022,510035,51,MT,de 30 a 59 anos,22,1931
2022,510460,51,MT,de 30 a 59 anos,221,4766
2022,510622,51,MT,de 30 a 59 anos,2324,12357
2022,510343,51,MT,de 30 a 59 anos,19,1863
2022,510623,51,MT,acima de 60 anos,45,1002
2022,510523,51,MT,Inconsistente,0,0
2022,510729,51,MT,de 0 a 14 anos,2,523
2022,510330,51,MT,de 0 a 14 anos,33,3674
2022,510125,51,MT,de 15 a 29 anos,108,4380
2022,510320,51,MT,de 15 a 29 anos,202,8426
2022,510490,51,MT,de 15 a 29 anos,18,2025
2022,510850,51,MT,acima de 60 anos,8,680
2022,510360,51,MT,Inconsistente,0,0
2022,510480,51,MT,Inconsistente,0,0
2022,510610,51,MT,Inconsistente,0,0
2022,510630,51,MT,Inconsistente,0,0
2022,150320,15,PA,de 0 a 14 anos,13,7283
2022,150658,15,PA,de 0 a 14 anos,12,3670
2022,150690,15,PA,de 0 a 14 anos,6,1458
2022,150230,15,PA,nada,8,5858
2022,150270,15,PA,nada,54,4601
2022,150250,15,PA,de 0 a 14 anos,7,5663
2022,150420,15,PA,de 0 a 14 anos,1477,51594
2022,150796,15,PA,de 15 a 29 anos,12,3014
2022,150280,15,PA,de 15 a 29 anos,18,8755
2022,150550,15,PA,de 15 a 29 anos,3131,31827
2022,150400,15,PA,de 30 a 59 anos,23,6676
2022,150460,15,PA,de 30 a 59 anos,36,7273
2022,150050,15,PA,de 30 a 59 anos,205,10191
2022,150170,15,PA,acima de 60 anos,146,9044
2022,150450,15,PA,acima de 60 anos,22,962
2022,150270,15,PA,acima de 60 anos,72,4430
2022,150563,15,PA,de 0 a 14 anos,3,2825
2022,150715,15,PA,de 0 a 14 anos,20,5235
2022,150805,15,PA,de 0 a 14 anos,2,3776
2022,150808,15,PA,de 0 a 14 anos,91,7029
2022,150410,15,PA,nada,0,922
2022,150520,15,PA,nada,6,4178
2022,150307,15,PA,de 0 a 14 anos,1,6002
2022,150220,15,PA,de 15 a 29 anos,801,18743
2022,150730,15,PA,de 15 a 29 anos,78,30919
2022,150070,15,PA,de 30 a 59 anos,36,5860
2022,150510,15,PA,de 30 a 59 anos,90,14551
2022,150405,15,PA,acima de 60 anos,14,2241
2022,150380,15,PA,Inconsistente,0,0
2022,150450,15,PA,Inconsistente,0,0
2022,150635,15,PA,Inconsistente,0,0
2022,250910,25,PB,de 0 a 14 anos,22,3677
2022,251010,25,PB,de 0 a 14 anos,1,1884
2022,251470,25,PB,de 0 a 14 anos,0,638
2022,250350,25,PB,nada,2,1581
2022,250930,25,PB,nada,14,756
2022,250205,25,PB,de 15 a 29 anos,2,820
2022,250600,25,PB,de 15 a 29 anos,118,8269
2022,250160,25,PB,de 15 a 29 anos,17,3707
2022,250435,25,PB,de 15 a 29 anos,29,1197
2022,250260,25,PB,de 30 a 59 anos,13,2077
2022,251203,25,PB,de 30 a 59 anos,1,1148
2022,251620,25,PB,de 30 a 59 anos,1076,24666
2022,251278,25,PB,de 30 a 59 anos,1,590
2022,251593,25,PB,de 30 a 59 anos,183,1470
2022,251680,25,PB,de 30 a 59 anos,56,3019
2022,250630,25,PB,acima de 60 anos,129,6710
2022,250950,25,PB,acima de 60 anos,4,746
2022,251350,25,PB,acima de 60 anos,3,602
2022,251410,25,PB,acima de 60 anos,3,611
2022,251590,25,PB,acima de 60 anos,3,910
2022,250760,25,PB,acima de 60 anos,5,1011
2022,250860,25,PB,acima de 60 anos,61,1060
2022,251275,25,PB,Inconsistente,0,0
2022,251300,25,PB,Inconsistente,0,0
2022,251335,25,PB,Inconsistente,0,0
2022,251398,25,PB,Inconsistente,0,0
2022,251593,25,PB,Inconsistente,0,0
2022,250720,25,PB,de 0 a 14 anos,1,1883
2022,250980,25,PB,de 0 a 14 anos,4,1611
2022,250050,25,PB,de 0 a 14 anos,8,2621
2022,250060,25,PB,de 0 a 14 anos,246,3694
2022,250290,25,PB,de 0 a 14 anos,5,1013
2022,250375,25,PB,nada,0,285
2022,250403,25,PB,nada,1,639
2022,250690,25,PB,nada,32,1902
2022,250880,25,PB,nada,1,509
2022,251690,25,PB,nada,8,1072
2022,251500,25,PB,de 30 a 59 anos,46,2153
2022,250640,25,PB,de 30 a 59 anos,66,4662
2022,250050,25,PB,acima de 60 anos,21,1727
2022,250523,25,PB,acima de 60 anos,6,821
2022,250610,25,PB,acima de 60 anos,11,1646
2022,251272,25,PB,acima de 60 anos,3,877
2022,250200,25,PB,Inconsistente,0,0
2022,251110,25,PB,Inconsistente,0,0
2022,260020,26,PE,de 0 a 14 anos,4,3510
2022,260180,26,PE,de 0 a 14 anos,39,2314
2022,260845,26,PE,de 0 a 14 anos,37,2898
2022,261640,26,PE,de 0 a 14 anos,1044,21429
2022,260930,26,PE,de 0 a 14 anos,7,3039
2022,260960,26,PE,de 0 a 14 anos,12309,56129
2022,260070,26,PE,nada,13,3380
2022,260150,26,PE,nada,2,1194
2022,261130,26,PE,nada,24,2170
2022,260080,26,PE,de 0 a 14 anos,12,3682
2022,260340,26,PE,de 0 a 14 anos,22,994
2022,261020,26,PE,de 0 a 14 anos,14,5305
2022,260775,26,PE,de 15 a 29 anos,424,7155
2022,261190,26,PE,de 15 a 29 anos,87,6624
2022,261540,26,PE,de 15 a 29 anos,102,12862
2022,260510,26,PE,de 15 a 29 anos,481,9289
2022,260860,26,PE,de 30 a 59 anos,32,3985
2022,260520,26,PE,acima de 60 anos,91,5916
2022,261450,26,PE,acima de 60 anos,38,7713
2022,261130,26,PE,acima de 60 anos,29,2991
2022,261485,26,PE,acima de 60 anos,29,1670
2022,260190,26,PE,Inconsistente,0,0
2022,260480,26,PE,Inconsistente,0,0
2022,260545,26,PE,Inconsistente,0,0
2022,260640,26,PE,Inconsistente,0,0
2022,261060,26,PE,Inconsistente,0,0
2022,260250,26,PE,de 0 a 14 anos,11,1290
2022,260940,26,PE,de 15 a 29 anos,1068,15995
2022,260440,26,PE,de 30 a 59 anos,93,4198
2022,261570,26,PE,de 30 a 59 anos,351,5095
2022,261170,26,PE,acima de 60 anos,13,2667
2022,260845,26,PE,acima de 60 anos,8,1628
2022,260030,26,PE,Inconsistente,0,0
2022,260070,26,PE,Inconsistente,0,0
2022,260240,26,PE,Inconsistente,0,0
2022,261520,26,PE,Inconsistente,0,0
2022,220779,22,PI,de 0 a 14 anos,1,776
2022,220209,22,PI,nada,1,578
2022,220700,22,PI,nada,29,3192
2022,220420,22,PI,de 0 a 14 anos,8,1511
2022,220173,22,PI,de 15 a 29 anos,2,1640
2022,220370,22,PI,de 15 a 29 anos,85,11405
2022,221063,22,PI,de 15 a 29 anos,9,1136
2022,220170,22,PI,de 30 a 59 anos,17,1733
2022,220208,22,PI,de 30 a 59 anos,14,2415
2022,220480,22,PI,de 30 a 59 anos,21,3304
2022,221050,22,PI,de 30 a 59 anos,24,4468
2022,220558,22,PI,de 30 a 59 anos,31,1307
2022,220630,22,PI,de 30 a 59 anos,3,394
2022,221039,22,PI,de 30 a 59 anos,2,952
2022,220290,22,PI,de 30 a 59 anos,82,8016
2022,220860,22,PI,de 30 a 59 anos,8,972
2022,220552,22,PI,acima de 60 anos,1,619
2022,220779,22,PI,acima de 60 anos,2,486
2022,220975,22,PI,acima de 60 anos,1,270
2022,220435,22,PI,acima de 60 anos,1,606
2022,221039,22,PI,acima de 60 anos,2,333
2022,220005,22,PI,Inconsistente,0,0
2022,220795,22,PI,Inconsistente,0,0
2022,220920,22,PI,Inconsistente,0,0
2022,220500,22,PI,de 0 a 14 anos,1,1725
2022,220945,22,PI,de 0 a 14 anos,1,437
2022,220390,22,PI,de 0 a 14 anos,225,9460
2022,220010,22,PI,nada,0,405
2022,220220,22,PI,nada,63,3432
2022,220997,22,PI,nada,0,840
2022,220130,22,PI,de 0 a 14 anos,0,650
2022,220520,22,PI,de 15 a 29 anos,11,4895
2022,220213,22,PI,de 15 a 29 anos,9,1591
2022,220220,22,PI,de 30 a 59 anos,359,16912
2022,220240,22,PI,de 30 a 59 anos,12,3652
2022,221097,22,PI,de 30 a 59 anos,4,901
2022,220160,22,PI,acima de 60 anos,7,1343
2022,220510,22,PI,acima de 60 anos,0,1377
2022,220880,22,PI,acima de 60 anos,20,2142
2022,220211,22,PI,Inconsistente,0,0
2022,220700,22,PI,Inconsistente,0,0
2022,220850,22,PI,Inconsistente,0,0
2022,221035,22,PI,Inconsistente,0,0
2022,410240,41,PR,de 0 a 14 anos,123,4758
2022,411970,41,PR,de 0 a 14 anos,3,607
2022,410855,41,PR,de 0 a 14 anos,0,462
2022,412750,41,PR,de 0 a 14 anos,41,3783
2022,410050,41,PR,nada,6,1428
2022,410775,41,PR,nada,4,600
2022,411630,41,PR,nada,3,241
2022,411155,41,PR,de 15 a 29 anos,246,1905
2022,411210,41,PR,de 15 a 29 anos,309,4871
2022,411360,41,PR,de 15 a 29 anos,64,1083
2022,411410,41,PR,de 15 a 29 anos,635,5200
2022,410180,41,PR,de 15 a 29 anos,9954,34684
2022,411440,41,PR,de 15 a 29 anos,52,4475
2022,410390,41,PR,de 30 a 59 anos,151,6029
2022,410830,41,PR,de 30 a 59 anos,8526,101313
2022,412500,41,PR,de 30 a 59 anos,130,4595
2022,410140,41,PR,de 30 a 59 anos,2228,49612
2022,411535,41,PR,de 30 a 59 anos,44,2343
2022,412170,41,PR,de 30 a 59 anos,303,8754
2022,410610,41,PR,de 30 a 59 anos,20,1404
2022,412780,41,PR,de 30 a 59 anos,49,3489
2022,410370,41,PR,acima de 60 anos,702,11470
2022,412160,41,PR,acima de 60 anos,12,795
2022,410040,41,PR,acima de 60 anos,710,7389
2022,411725,41,PR,acima de 60 anos,14,1362
2022,412780,41,PR,acima de 60 anos,5,1310
2022,410390,41,PR,acima de 60 anos,12,2121
2022,412150,41,PR,acima de 60 anos,31,1679
2022,410190,41,PR,Inconsistente,0,0
2022,410370,41,PR,Inconsistente,0,0
2022,410390,41,PR,Inconsistente,0,0
2022,410920,41,PR,Inconsistente,0,0
2022,411007,41,PR,Inconsistente,0,0
2022,411840,41,PR,Inconsistente,0,0
2022,411845,41,PR,Inconsistente,0,0
2022,412140,41,PR,Inconsistente,0,0
2022,412340,41,PR,Inconsistente,0,0
2022,412540,41,PR,Inconsistente,0,0
2022,412550,41,PR,Inconsistente,3,0
2022,411030,41,PR,de 0 a 14 anos,7,475
2022,412510,41,PR,de 0 a 14 anos,19,2544
2022,412535,41,PR,de 0 a 14 anos,4,770
2022,411885,41,PR,nada,1,418
2022,412395,41,PR,nada,2,285
2022,411860,41,PR,de 15 a 29 anos,26,1319
2022,411870,41,PR,de 15 a 29 anos,57,1746
2022,412125,41,PR,de 15 a 29 anos,2,1029
2022,410395,41,PR,de 15 a 29 anos,7,943
2022,411260,41,PR,de 15 a 29 anos,7,336
2022,410280,41,PR,de 30 a 59 anos,328,5977
2022,410820,41,PR,de 30 a 59 anos,39,3163
2022,411005,41,PR,de 30 a 59 anos,37,864
2022,412215,41,PR,de 30 a 59 anos,36,4885
2022,410380,41,PR,de 30 a 59 anos,122,2984
2022,411790,41,PR,de 30 a 59 anos,542,11737
2022,412625,41,PR,de 30 a 59 anos,4681,33557
2022,412850,41,PR,acima de 60 anos,21,2558
2022,410360,41,PR,acima de 60 anos,85,3471
2022,412440,41,PR,acima de 60 anos,9,2371
2022,412560,41,PR,acima de 60 anos,214,4134
2022,410980,41,PR,acima de 60 anos,313,6009
2022,410110,41,PR,Inconsistente,0,0
2022,410280,41,PR,Inconsistente,0,0
2022,411005,41,PR,Inconsistente,0,0
2022,411722,41,PR,Inconsistente,0,0
2022,411790,41,PR,Inconsistente,0,0
2022,412170,41,PR,Inconsistente,0,0
2022,330187,33,RJ,de 0 a 14 anos,141,3452
2022,330440,33,RJ,de 0 a 14 anos,102,2768
2022,330620,33,RJ,de 0 a 14 anos,110,5044
2022,330090,33,RJ,de 15 a 29 anos,150,3225
2022,330460,33,RJ,de 30 a 59 anos,252,4163
2022,330090,33,RJ,de 30 a 59 anos,345,6235
2022,330160,33,RJ,acima de 60 anos,34,1287
2022,330370,33,RJ,acima de 60 anos,274,5640
2022,330140,33,RJ,Inconsistente,0,0
2022,330630,33,RJ,Inconsistente,0,0
2022,330022,33,RJ,de 0 a 14 anos,105,1734
2022,330210,33,RJ,nada,46,1436
2022,330225,33,RJ,de 15 a 29 anos,1521,7405
2022,330610,33,RJ,de 30 a 59 anos,2596,29133
2022,330513,33,RJ,de 30 a 59 anos,70,2969
2022,330240,33,RJ,acima de 60 anos,3024,16802
2022,330270,33,RJ,acima de 60 anos,2263,17594
2022,330540,33,RJ,acima de 60 anos,50,2298
2022,330020,33,RJ,Inconsistente,0,0
2022,241010,24,RN,de 0 a 14 anos,14,2733
2022,240180,24,RN,nada,5,1125
2022,240470,24,RN,nada,14,1416
2022,240610,24,RN,nada,4,1330
2022,240100,24,RN,de 0 a 14 anos,31,5305
2022,240170,24,RN,de 0 a 14 anos,35,1814
2022,240830,24,RN,de 0 a 14 anos,59,6562
2022,240460,24,RN,de 15 a 29 anos,16,3510
2022,240790,24,RN,de 30 a 59 anos,21,729
2022,241430,24,RN,de 30 a 59 anos,44,893
2022,241500,24,RN,de 30 a 59 anos,49,899
2022,240370,24,RN,acima de 60 anos,2,803
2022,241310,24,RN,acima de 60 anos,10,694
2022,241020,24,RN,Inconsistente,0,0
2022,241105,24,RN,Inconsistente,0,0
2022,241440,24,RN,Inconsistente,0,0
2022,241475,24,RN,de 0 a 14 anos,0,773
2022,240110,24,RN,de 0 a 14 anos,165,4229
2022,241250,24,RN,nada,20,1960
2022,241355,24,RN,nada,2,339
2022,241300,24,RN,de 15 a 29 anos,342,1598
2022,241310,24,RN,de 15 a 29 anos,74,1511
2022,240580,24,RN,de 15 a 29 anos,303,9474
2022,241080,24,RN,de 30 a 59 anos,8,1397
2022,240540,24,RN,de 30 a 59 anos,40,1669
2022,240400,24,RN,acima de 60 anos,0,594
2022,241490,24,RN,acima de 60 anos,2,187
2022,240310,24,RN,Inconsistente,0,0
2022,241255,24,RN,Inconsistente,0,0
2022,110018,11,RO,de 0 a 14 anos,114,5961
2022,110150,11,RO,de 0 a 14 anos,13,2224
2022,110175,11,RO,de 0 a 14 anos,10,1866
2022,110014,11,RO,de 30 a 59 anos,188,7335
2022,110175,11,RO,de 30 a 59 anos,72,3469
2022,110175,11,RO,acima de 60 anos,8,790
2022,110146,11,RO,de 0 a 14 anos,1,473
2022,110147,11,RO,nada,2,302
2022,110033,11,RO,de 0 a 14 anos,64,5017
2022,110005,11,RO,de 15 a 29 anos,116,4640
2022,110001,11,RO,acima de 60 anos,46,2060
2022,110015,11,RO,Inconsistente,0,0
2022,110143,11,RO,Inconsistente,0,0
2022,140000,14,RR,de 0 a 14 anos,0,0
2022,140060,14,RR,de 30 a 59 anos,23,2312
2022,140060,14,RR,Inconsistente,0,0
2022,430185,43,RS,de 0 a 14 anos,2,497
2022,430250,43,RS,de 0 a 14 anos,4,960
2022,431430,43,RS,de 0 a 14 anos,5,489
2022,431760,43,RS,de 0 a 14 anos,152,5536
2022,431846,43,RS,de 0 a 14 anos,0,347
2022,431849,43,RS,de 0 a 14 anos,0,243
2022,431650,43,RS,de 0 a 14 anos,23,860
2022,430195,43,RS,nada,0,130
2022,430200,43,RS,nada,3,943
2022,430825,43,RS,nada,1,92
2022,430912,43,RS,nada,0,167
2022,431100,43,RS,nada,7,1962
2022,431115,43,RS,nada,3,668
2022,431270,43,RS,nada,7,881
2022,431420,43,RS,nada,2,555
2022,431842,43,RS,nada,0,239
2022,432147,43,RS,nada,0,423
2022,430200,43,RS,de 15 a 29 anos,14,2563
2022,430745,43,RS,de 15 a 29 anos,6,577
2022,430975,43,RS,de 15 a 29 anos,4,1088
2022,431480,43,RS,de 15 a 29 anos,337,8206
2022,431057,43,RS,de 15 a 29 anos,0,529
2022,431260,43,RS,de 15 a 29 anos,21,958
2022,431261,43,RS,de 15 a 29 anos,2,693
2022,431560,43,RS,de 15 a 29 anos,6070,49731
2022,430590,43,RS,de 30 a 59 anos,38,3087
2022,430675,43,RS,de 30 a 59 anos,7,829
2022,430980,43,RS,de 30 a 59 anos,29,2026
2022,431370,43,RS,de 30 a 59 anos,495,13344
2022,431507,43,RS,de 30 a 59 anos,2,794
2022,430260,43,RS,de 30 a 59 anos,14,1412
2022,430825,43,RS,de 30 a 59 anos,15,861
2022,431198,43,RS,de 30 a 59 anos,41,1565
2022,431265,43,RS,de 30 a 59 anos,503,6670
2022,432145,43,RS,de 30 a 59 anos,599,12068
2022,432162,43,RS,de 30 a 59 anos,17,960
2022,430550,43,RS,de 30 a 59 anos,14,1953
2022,431040,43,RS,de 30 a 59 anos,54,2672
2022,431540,43,RS,de 30 a 59 anos,21,3191
2022,432377,43,RS,de 30 a 59 anos,187,1188
2022,430003,43,RS,acima de 60 anos,11,604
2022,430367,43,RS,acima de 60 anos,7,546
2022,430690,43,RS,acima de 60 anos,97,3943
2022,431260,43,RS,acima de 60 anos,4,1058
2022,430380,43,RS,acima de 60 anos,5,1032
2022,431217,43,RS,acima de 60 anos,1,402
2022,430040,43,RS,Inconsistente,0,0
2022,430957,43,RS,Inconsistente,0,0
2022,431480,43,RS,Inconsistente,0,0
2022,431970,43,RS,Inconsistente,0,0
2022,432360,43,RS,Inconsistente,0,0
2022,431301,43,RS,de 0 a 14 anos,3,303
2022,431780,43,RS,de 0 a 14 anos,35,1922
2022,430468,43,RS,nada,13,960
2022,430905,43,RS,nada,18,443
2022,431265,43,RS,nada,48,946
2022,431740,43,RS,nada,58,3150
2022,432285,43,RS,nada,0,99
2022,431861,43,RS,de 0 a 14 anos,16,248
2022,432080,43,RS,de 0 a 14 anos,26,4506
2022,432255,43,RS,de 0 a 14 anos,1,219
2022,430500,43,RS,de 15 a 29 anos,20,1921
2022,430965,43,RS,de 15 a 29 anos,4,1488
2022,430825,43,RS,de 15 a 29 anos,7,377
2022,431235,43,RS,de 15 a 29 anos,1,304
2022,431360,43,RS,de 15 a 29 anos,4,848
2022,431430,43,RS,de 15 a 29 anos,12,932
2022,431520,43,RS,de 15 a 29 anos,9,889
2022,432000,43,RS,de 15 a 29 anos,6152,34312
2022,430957,43,RS,de 30 a 59 anos,18,1132
2022,431500,43,RS,de 30 a 59 anos,24,2305
2022,431940,43,RS,acima de 60 anos,19,3093
2022,430467,43,RS,acima de 60 anos,11,447
2022,430240,43,RS,Inconsistente,0,0
2022,430367,43,RS,Inconsistente,0,0
2022,430870,43,RS,Inconsistente,0,0
2022,431036,43,RS,Inconsistente,0,0
2022,431303,43,RS,Inconsistente,0,0
2022,431360,43,RS,Inconsistente,0,0
2022,431415,43,RS,Inconsistente,0,0
2022,431590,43,RS,Inconsistente,0,0
2022,420243,42,SC,de 0 a 14 anos,7,523
2022,420610,42,SC,de 0 a 14 anos,2,930
2022,420760,42,SC,de 0 a 14 anos,4,638
2022,421080,42,SC,de 0 a 14 anos,11,962
2022,421150,42,SC,de 0 a 14 anos,18,1652
2022,421185,42,SC,de 0 a 14 anos,1,360
2022,420915,42,SC,nada,2,437
2022,421790,42,SC,nada,7,581
2022,421635,42,SC,de 0 a 14 anos,15,555
2022,420515,42,SC,de 15 a 29 anos,12,844
2022,420545,42,SC,de 15 a 29 anos,289,6818
2022,421550,42,SC,de 15 a 29 anos,68,4233
2022,421860,42,SC,de 15 a 29 anos,61,1706
2022,420210,42,SC,de 15 a 29 anos,711,5521
2022,420425,42,SC,de 15 a 29 anos,591,4291
2022,420650,42,SC,de 15 a 29 anos,2117,10979
2022,421223,42,SC,de 15 a 29 anos,6,864
2022,421835,42,SC,de 15 a 29 anos,5,907
2022,421910,42,SC,de 15 a 29 anos,26,897
2022,420540,42,SC,de 30 a 59 anos,53719,184852
2022,420543,42,SC,de 30 a 59 anos,46,1024
2022,421350,42,SC,de 30 a 59 anos,721,6944
2022,420230,42,SC,de 30 a 59 anos,3216,23998
2022,420290,42,SC,de 30 a 59 anos,3873,46075
2022,421270,42,SC,de 30 a 59 anos,36,2465
2022,421760,42,SC,de 30 a 59 anos,102,5436
2022,420100,42,SC,acima de 60 anos,11,1234
2022,421330,42,SC,acima de 60 anos,6,584
2022,421917,42,SC,acima de 60 anos,22,460
2022,421280,42,SC,acima de 60 anos,111,2023
2022,421505,42,SC,acima de 60 anos,0,271
2022,421170,42,SC,acima de 60 anos,26,2394
2022,421290,42,SC,acima de 60 anos,22,1740
2022,420110,42,SC,Inconsistente,0,0
2022,420630,42,SC,de 0 a 14 anos,27,2714
2022,420080,42,SC,de 0 a 14 anos,10,953
2022,420460,42,SC,de 0 a 14 anos,788,27894
2022,421590,42,SC,de 0 a 14 anos,4,377
2022,420930,42,SC,nada,676,11639
2022,421003,42,SC,nada,11,282
2022,421030,42,SC,nada,4,589
2022,421490,42,SC,nada,3,233
2022,420500,42,SC,de 15 a 29 anos,28,3675
2022,421500,42,SC,de 15 a 29 anos,177,10335
2022,420370,42,SC,de 15 a 29 anos,20,2952
2022,420640,42,SC,de 15 a 29 anos,81,2513
2022,420750,42,SC,de 15 a 29 anos,1952,15808
2022,421620,42,SC,de 15 a 29 anos,2433,10728
2022,420680,42,SC,de 30 a 59 anos,44,1397
2022,421160,42,SC,de 30 a 59 anos,103,5420
2022,420010,42,SC,acima de 60 anos,25,1620
2022,420750,42,SC,acima de 60 anos,767,5216
2022,421885,42,SC,acima de 60 anos,0,436
2022,421350,42,SC,acima de 60 anos,113,1760
2022,421870,42,SC,acima de 60 anos,514,12074
2022,421260,42,SC,acima de 60 anos,3,534
2022,421570,42,SC,Inconsistente,0,0
2022,421950,42,SC,Inconsistente,0,0
2022,280360,28,SE,de 15 a 29 anos,385,8554
2022,280350,28,SE,de 30 a 59 anos,2094,33881
2022,280720,28,SE,de 30 a 59 anos,96,2628
2022,280560,28,SE,acima de 60 anos,3,2569
2022,280410,28,SE,acima de 60 anos,4,1487
2022,280300,28,SE,acima de 60 anos,18,3442
2022,280400,28,SE,acima de 60 anos,27,1274
2022,280460,28,SE,de 0 a 14 anos,43,4674
2022,280260,28,SE,de 0 a 14 anos,3,1023
2022,280310,28,SE,de 0 a 14 anos,3,835
2022,280570,28,SE,de 15 a 29 anos,204,8129
2022,280700,28,SE,de 30 a 59 anos,3,1229
2022,280210,28,SE,de 30 a 59 anos,2112,22606
2022,280520,28,SE,acima de 60 anos,3,722
2022,280040,28,SE,Inconsistente,0,0
2022,280240,28,SE,Inconsistente,0,0
2022,280360,28,SE,Inconsistente,0,0
2022,351090,35,SP,de 0 a 14 anos,7,359
2022,351560,35,SP,de 0 a 14 anos,8,670
2022,352690,35,SP,de 0 a 14 anos,3600,39164
2022,350290,35,SP,de 0 a 14 anos,587,4408
2022,352310,35,SP,de 0 a 14 anos,7660,61605
2022,354580,35,SP,de 0 a 14 anos,4139,24022
2022,355500,35,SP,de 0 a 14 anos,157,7882
2022,350840,35,SP,nada,632,3602
2022,351390,35,SP,nada,15,615
2022,351500,35,SP,nada,3184,20194
2022,351670,35,SP,nada,55,2834
2022,352200,35,SP,nada,3,244
2022,352950,35,SP,nada,26,271
2022,353090,35,SP,nada,22,242
2022,354250,35,SP,nada,27,379
2022,355395,35,SP,nada,137,1011
2022,355400,35,SP,nada,851,8078
2022,355440,35,SP,nada,60,609
2022,352250,35,SP,de 0 a 14 anos,5970,38362
2022,351930,35,SP,de 15 a 29 anos,974,9113
2022,351990,35,SP,de 15 a 29 anos,41,1828
2022,352060,35,SP,de 15 a 29 anos,30,1208
2022,352520,35,SP,de 15 a 29 anos,1762,6581
2022,353080,35,SP,de 15 a 29 anos,4336,21925
2022,353390,35,SP,de 15 a 29 anos,1677,12944
2022,353720,35,SP,de 15 a 29 anos,55,2325
2022,354000,35,SP,de 15 a 29 anos,138,4951
2022,354560,35,SP,de 15 a 29 anos,747,3634
2022,354880,35,SP,de 15 a 29 anos,11805,33043
2022,355010,35,SP,de 15 a 29 anos,1569,9717
2022,355340,35,SP,de 15 a 29 anos,602,5908
2022,351140,35,SP,de 15 a 29 anos,195,4526
2022,352360,35,SP,de 15 a 29 anos,309,5243
2022,354140,35,SP,de 15 a 29 anos,4902,51643
2022,354790,35,SP,de 15 a 29 anos,15,1603
2022,350335,35,SP,de 30 a 59 anos,22,763
2022,351310,35,SP,de 30 a 59 anos,2337,12778
2022,352810,35,SP,de 30 a 59 anos,385,3223
2022,353400,35,SP,de 30 a 59 anos,254,1573
2022,354310,35,SP,de 30 a 59 anos,31,1623
2022,355440,35,SP,de 30 a 59 anos,603,3354
2022,352370,35,SP,de 30 a 59 anos,84,2224
2022,352390,35,SP,de 30 a 59 anos,16950,64227
2022,352725,35,SP,de 30 a 59 anos,20,897
2022,354165,35,SP,de 30 a 59 anos,45,1360
2022,355180,35,SP,de 30 a 59 anos,102,4706
2022,352220,35,SP,de 30 a 59 anos,15499,60904
2022,352890,35,SP,de 30 a 59 anos,41,1518
2022,355240,35,SP,de 30 a 59 anos,38816,100346
2022,350410,35,SP,acima de 60 anos,2517,16444
2022,351480,35,SP,acima de 60 anos,22,1820
2022,352670,35,SP,acima de 60 anos,757,10216
2022,353860,35,SP,acima de 60 anos,151,3404
2022,354160,35,SP,acima de 60 anos,228,4700
2022,354995,35,SP,acima de 60 anos,92,1470
2022,350925,35,SP,acima de 60 anos,103,2947
2022,351160,35,SP,acima de 60 anos,52,1889
2022,355060,35,SP,acima de 60 anos,537,10149
2022,355730,35,SP,acima de 60 anos,33,1033
2022,351020,35,SP,acima de 60 anos,121,5333
2022,351080,35,SP,acima de 60 anos,160,4000
2022,352550,35,SP,acima de 60 anos,69,1737
2022,355620,35,SP,acima de 60 anos,3062,13286
2022,355720,35,SP,acima de 60 anos,40,1621
2022,350080,35,SP,Inconsistente,0,0
2022,350310,35,SP,Inconsistente,0,0
2022,352265,35,SP,Inconsistente,0,0
2022,352380,35,SP,Inconsistente,0,0
2022,353570,35,SP,Inconsistente,0,0
2022,353830,35,SP,Inconsistente,0,0
2022,355010,35,SP,Inconsistente,0,0
2022,351370,35,SP,de 0 a 14 anos,405,4192
2022,352030,35,SP,de 0 a 14 anos,77,4684
2022,353530,35,SP,de 0 a 14 anos,75,2924
2022,353960,35,SP,de 0 a 14 anos,26,701
2022,355350,35,SP,de 0 a 14 anos,28,1517
2022,350140,35,SP,de 0 a 14 anos,9,585
2022,352270,35,SP,de 0 a 14 anos,94,5139
2022,354000,35,SP,de 0 a 14 anos,48,2784
2022,350880,35,SP,nada,41,1057
2022,350925,35,SP,nada,340,2558
2022,351770,35,SP,nada,72,1712
2022,352310,35,SP,nada,4676,29877
2022,352620,35,SP,nada,73,2545
2022,353280,35,SP,nada,12,359
2022,353450,35,SP,nada,2,135
2022,354220,35,SP,nada,81,2037
2022,350510,35,SP,de 0 a 14 anos,19,1107
2022,352460,35,SP,de 15 a 29 anos,238,4209
2022,353205,35,SP,de 15 a 29 anos,106,1168
2022,353330,35,SP,de 15 a 29 anos,41,943
2022,353370,35,SP,de 15 a 29 anos,16,1018
2022,354515,35,SP,de 15 a 29 anos,388,1832
2022,350810,35,SP,de 15 a 29 anos,226,3779
2022,351190,35,SP,de 15 a 29 anos,73,2259
2022,351540,35,SP,de 15 a 29 anos,50,3751
2022,353510,35,SP,de 15 a 29 anos,325,3710
